genetic;length;mass;exercise;smoking;alcohol;lifespan;sugar;labels
71.5;180.0;135.8;3.6;1.5;1.0;71.7;5.5;0
86.5;184.0;80.0;1.2;0.0;0.7;86.8;6.1;0
77.8;196.0;124.7;2.1;19.2;0.8;71.3;3.0;0
87.6;198.0;77.3;5.1;2.4;0.4;90.5;9.8;0
74.3;172.0;124.8;2.0;21.4;1.2;68.4;8.0;0
90.3;191.0;83.7;3.0;10.8;0.7;88.2;3.8;0
79.7;186.0;113.7;0.9;9.9;0.2;77.7;7.4;0
74.1;198.0;50.3;2.2;21.6;4.1;68.1;8.7;0
91.0;191.0;82.2;3.4;0.1;1.1;93.5;1.9;0
79.6;164.0;56.3;1.7;16.9;0.4;75.5;2.6;0
65.2;197.0;58.6;3.3;13.6;3.2;60.9;6.7;0
79.1;191.0;97.1;1.5;7.2;5.5;76.6;3.4;0
89.5;195.0;139.6;4.6;19.9;0.3;87.1;9.7;0
95.1;164.0;74.9;1.6;0.4;0.9;94.7;9.2;0
84.0;195.0;103.5;2.8;4.2;5.2;82.4;4.3;0
80.3;174.0;127.1;2.7;9.6;1.6;77.4;7.9;0
78.0;164.0;76.3;2.3;14.1;5.1;72.9;3.0;0
81.1;172.0;120.1;1.6;1.0;3.0;79.7;12.0;0
85.5;207.0;62.8;3.1;7.2;6.0;83.6;3.6;0
79.2;205.0;138.5;1.2;3.4;1.9;77.7;6.7;0
76.9;174.0;113.3;4.9;1.3;1.8;79.0;8.4;0
83.9;185.0;82.1;0.9;14.2;5.4;81.4;5.3;0
90.0;178.0;83.0;5.1;20.8;0.5;89.4;2.8;0
84.8;201.0;88.6;4.1;11.4;2.4;84.3;5.5;0
71.5;169.0;120.1;1.6;16.0;4.9;65.7;5.9;0
85.7;191.0;129.1;1.6;15.3;0.5;80.9;6.3;0
86.5;191.0;72.5;5.2;4.0;4.9;88.7;5.5;0
75.6;169.0;130.2;1.6;10.4;0.4;71.6;7.4;0
84.2;188.0;51.4;3.0;19.2;4.4;82.2;12.5;0
81.2;176.0;109.5;2.4;0.4;5.5;79.9;0.8;0
93.2;170.0;53.4;2.1;0.4;0.1;94.9;4.3;0
74.4;177.0;73.3;4.2;12.7;0.7;73.9;5.3;0
79.8;169.0;57.2;2.4;3.2;1.9;81.0;2.3;0
78.1;200.0;68.5;1.6;14.8;2.8;74.7;5.3;0
88.0;181.0;93.3;3.4;9.1;0.0;87.5;3.5;0
95.6;162.0;80.9;1.5;1.5;5.5;95.2;1.9;0
86.2;173.0;79.2;2.3;11.1;0.6;84.9;4.0;0
81.7;177.0;97.1;2.0;18.0;0.7;75.8;3.4;0
84.9;179.0;118.2;2.8;6.2;0.3;84.2;8.4;0
73.4;169.0;145.3;0.9;17.5;1.8;63.3;3.1;0
83.2;190.0;122.2;0.7;9.7;0.5;81.6;4.1;0
67.7;178.0;87.1;1.1;17.6;0.2;64.7;3.7;0
78.9;178.0;55.2;1.4;4.4;0.1;78.3;4.5;0
93.9;200.0;75.0;2.1;4.2;0.8;94.4;6.2;0
82.6;197.0;86.2;2.9;9.6;3.5;83.4;1.9;0
82.7;177.0;127.7;1.2;4.5;5.1;79.5;10.6;0
83.6;185.0;55.4;2.3;11.6;2.0;83.0;3.2;0
73.6;184.0;58.9;5.3;8.8;0.3;74.4;11.4;0
101.9;186.0;50.8;1.4;6.0;1.6;100.2;5.0;0
94.2;181.0;152.5;4.3;16.6;0.3;91.8;4.7;0
87.4;192.0;141.4;1.5;10.6;0.8;83.9;4.1;0
99.5;170.0;122.9;3.9;11.1;4.6;98.5;3.7;0
98.4;167.0;88.5;1.4;11.0;0.4;95.4;5.3;0
79.2;175.0;64.0;2.0;0.4;2.1;80.5;2.4;0
70.6;171.0;58.3;3.5;5.9;4.6;71.3;3.7;0
78.6;193.0;128.7;2.3;3.3;0.1;78.4;3.8;0
77.2;177.0;88.4;1.9;6.1;0.4;76.7;8.0;0
93.7;193.0;89.8;1.7;12.6;4.1;90.4;8.9;0
76.5;169.0;51.7;1.2;12.1;1.3;72.8;0.8;0
67.4;181.0;61.7;2.1;0.5;4.1;68.2;8.0;0
90.8;193.0;114.8;4.2;7.7;3.7;91.0;10.4;0
80.5;188.0;82.1;2.0;1.1;0.4;81.3;5.4;0
90.7;198.0;106.1;4.6;5.7;0.2;93.0;9.9;0
84.5;178.0;57.3;2.2;5.2;3.8;83.3;7.2;0
81.8;158.0;143.6;3.8;15.2;0.8;74.7;10.5;0
91.3;198.0;69.2;2.4;20.3;0.8;90.2;8.0;0
84.3;163.0;61.8;2.6;5.9;2.0;85.3;0.9;0
79.0;186.0;92.1;2.0;15.8;0.3;75.1;11.4;0
78.3;162.0;125.1;3.5;0.2;0.7;78.3;7.1;0
77.2;188.0;64.9;3.5;1.8;0.2;77.3;12.2;0
81.5;169.0;136.3;5.0;7.5;1.7;81.3;3.5;0
66.5;188.0;114.7;3.7;8.8;2.5;65.5;10.1;0
87.8;177.0;83.0;4.8;10.6;0.7;88.7;6.2;0
85.7;203.0;73.4;2.7;19.8;2.0;79.5;7.4;0
76.1;188.0;93.5;2.6;19.4;1.6;71.1;13.5;0
82.7;163.0;137.6;1.5;18.9;0.2;72.0;5.4;0
80.6;185.0;89.0;1.4;6.0;0.7;79.8;1.7;0
72.6;186.0;53.1;4.6;0.3;1.4;74.1;13.8;0
77.3;167.0;78.0;0.7;5.4;4.3;75.0;11.9;0
90.6;197.0;122.9;2.9;0.6;0.9;91.3;6.2;0
81.1;166.0;60.8;3.7;4.3;5.3;81.8;3.9;0
80.4;183.0;67.0;0.9;7.0;0.3;78.9;10.4;0
83.5;176.0;83.3;4.7;12.1;3.9;82.2;3.5;0
78.5;194.0;63.5;0.9;0.2;0.7;79.0;3.9;0
87.4;188.0;139.7;1.5;8.8;1.1;84.4;5.6;0
87.8;184.0;55.7;2.7;11.6;1.9;84.9;13.4;0
77.6;183.0;60.8;0.9;16.7;0.7;76.6;4.9;0
101.1;161.0;107.1;0.3;20.9;3.4;95.2;10.4;0
78.7;209.0;70.0;2.7;8.9;0.5;77.2;11.9;0
63.9;159.0;58.0;2.9;15.7;0.5;62.2;13.3;0
98.8;198.0;69.3;2.4;11.0;0.5;96.5;9.8;0
77.0;184.0;53.9;1.1;8.5;1.6;73.8;2.0;0
78.0;181.0;110.6;4.9;19.4;0.2;77.5;6.0;0
84.2;189.0;69.5;1.5;5.1;1.3;83.3;6.1;0
86.6;199.0;86.9;0.7;21.3;5.2;79.5;8.6;0
74.8;187.0;60.1;2.2;6.9;4.2;73.3;4.2;0
81.1;197.0;109.0;4.2;14.6;0.5;79.5;6.0;0
85.4;158.0;51.5;2.1;6.2;2.0;84.2;10.3;0
99.1;196.0;89.0;1.9;17.6;0.4;93.2;3.8;0
80.5;192.0;128.5;2.0;13.3;5.2;76.9;2.0;0
85.2;185.0;96.2;1.5;19.9;6.0;78.7;7.1;0
82.3;203.0;106.0;1.1;0.3;2.2;81.5;8.9;0
72.6;189.0;81.2;2.3;7.3;2.9;72.6;9.7;0
74.1;169.0;69.6;2.8;4.7;0.1;75.4;8.2;0
80.0;193.0;72.8;1.6;0.8;4.4;79.7;4.3;0
80.6;180.0;54.6;3.3;14.9;3.3;78.5;6.9;0
82.3;195.0;104.7;1.6;16.3;4.3;76.8;6.7;0
81.5;184.0;78.9;1.4;0.0;1.0;81.3;10.9;0
91.9;202.0;101.2;1.1;6.9;2.7;88.5;4.5;0
64.5;169.0;78.4;3.4;0.9;1.3;66.8;2.7;0
79.0;176.0;54.2;1.6;5.6;2.5;78.2;3.8;0
86.2;162.0;57.3;2.1;13.7;0.5;83.2;10.6;0
81.9;189.0;125.8;1.3;2.1;0.4;81.3;7.6;0
101.2;201.0;122.8;3.9;14.7;0.4;98.6;3.5;0
90.2;177.0;146.7;1.7;5.7;3.5;85.4;6.7;0
72.4;185.0;103.1;0.4;12.7;5.9;68.2;11.1;0
82.5;197.0;56.9;2.5;0.7;4.4;83.5;6.8;0
83.0;187.0;104.3;1.5;17.6;1.7;78.5;10.2;0
83.0;166.0;67.7;1.4;17.4;1.6;80.5;4.3;0
84.4;205.0;156.3;4.0;16.7;2.2;82.4;8.1;0
81.4;188.0;67.5;3.9;2.9;4.7;83.1;5.9;0
84.0;171.0;97.8;3.9;7.1;2.0;83.0;11.8;0
77.1;180.0;70.3;1.5;0.3;4.4;76.5;7.8;0
100.3;178.0;60.1;2.5;2.8;3.7;99.5;4.7;0
81.4;194.0;111.0;0.9;12.1;1.2;79.0;7.6;0
79.8;164.0;91.7;0.9;6.5;6.0;76.3;2.9;0
92.0;202.0;54.7;1.7;21.1;5.2;83.6;3.7;0
85.0;188.0;111.1;1.0;2.8;0.7;84.1;5.1;0
87.5;178.0;61.4;3.2;14.8;2.6;86.6;5.6;0
65.9;199.0;99.9;1.1;21.5;0.9;57.0;5.6;-1
79.3;170.0;62.1;4.8;17.7;4.6;74.7;5.8;0
81.8;205.0;103.0;2.3;0.3;5.0;82.2;4.4;0
78.1;193.0;59.4;0.6;6.7;1.8;76.1;6.7;0
88.1;196.0;63.6;4.3;19.4;4.2;85.5;5.0;0
87.8;210.0;108.8;5.2;19.8;1.6;84.3;6.4;0
79.7;194.0;123.6;1.3;13.7;4.2;74.8;4.0;0
78.6;160.0;111.4;4.5;17.9;5.0;75.0;6.9;0
73.0;176.0;85.8;3.3;12.0;2.1;71.4;8.7;0
89.4;171.0;59.0;3.7;7.7;5.4;89.0;2.1;0
91.9;179.0;115.9;1.9;8.6;2.3;89.6;1.0;0
79.3;197.0;87.3;2.0;14.3;4.7;76.2;4.2;0
67.0;201.0;160.3;1.1;1.0;3.5;65.0;5.5;0
68.3;171.0;86.0;4.8;8.7;1.6;70.1;3.1;0
73.5;169.0;93.5;1.8;20.0;0.4;70.3;6.0;0
88.3;166.0;127.0;0.7;18.1;3.9;79.0;4.6;0
86.6;187.0;92.7;1.7;1.4;0.7;87.0;6.8;0
80.9;181.0;96.4;1.8;10.8;1.9;78.2;4.5;0
77.1;194.0;68.3;2.5;13.3;4.3;72.3;12.0;0
80.1;177.0;83.2;1.3;11.4;5.5;75.4;6.0;0
84.4;193.0;87.6;2.7;0.4;4.3;85.4;7.8;0
89.0;193.0;107.5;2.6;4.6;0.2;88.5;4.7;0
91.2;183.0;73.0;1.1;11.4;5.1;89.8;1.6;0
78.3;202.0;128.0;2.2;13.3;0.8;74.0;8.5;0
89.6;190.0;111.4;2.3;15.0;4.5;85.0;4.7;0
72.8;183.0;124.6;2.4;1.1;1.1;71.8;10.1;0
72.9;196.0;119.9;1.4;5.7;4.7;71.2;7.8;0
88.3;158.0;120.9;1.0;7.3;2.8;83.4;11.0;0
79.3;176.0;78.0;1.0;20.6;4.9;71.7;7.0;0
68.6;165.0;103.4;1.9;10.1;1.7;66.2;3.9;0
94.5;199.0;104.3;4.5;14.9;1.1;91.8;4.7;0
80.4;179.0;130.8;3.5;4.0;4.7;77.2;9.3;0
81.5;179.0;80.0;1.5;0.8;1.3;81.3;5.3;0
75.9;193.0;78.6;3.3;14.2;5.2;73.4;2.7;0
83.6;176.0;80.8;1.8;18.4;1.0;80.1;3.9;0
83.1;177.0;88.1;2.6;20.5;4.0;78.3;6.1;0
84.9;193.0;79.7;2.2;0.7;1.8;86.0;7.5;0
77.1;179.0;119.1;1.0;5.8;0.5;75.0;6.4;0
95.2;169.0;68.1;1.9;17.3;1.3;91.7;12.2;0
78.3;172.0;125.1;4.3;5.7;0.5;77.3;6.1;0
86.1;170.0;60.9;1.6;2.6;6.0;84.2;7.6;0
83.7;181.0;61.2;2.3;16.3;1.8;77.5;5.5;0
84.8;197.0;86.5;3.8;1.1;1.0;87.0;7.1;0
82.0;194.0;129.1;1.7;2.1;3.9;80.7;10.7;0
98.0;195.0;93.5;4.4;0.3;0.2;100.0;8.7;0
87.2;199.0;82.2;1.9;17.7;0.9;84.4;5.9;0
76.9;190.0;134.2;2.5;9.3;4.3;75.8;6.5;0
76.4;166.0;90.8;4.6;9.1;0.6;77.2;7.9;0
81.6;179.0;77.4;0.7;21.7;0.5;74.9;11.8;0
71.6;179.0;77.0;1.5;18.2;2.0;67.3;4.0;0
80.6;162.0;135.2;3.2;9.8;1.7;77.5;6.7;0
73.4;191.0;159.5;1.4;15.6;4.6;68.9;3.2;0
89.7;181.0;132.8;2.5;14.2;2.2;85.5;6.1;0
73.6;164.0;90.9;1.3;14.1;0.6;71.0;8.4;0
85.4;198.0;145.6;0.5;20.5;0.7;78.3;4.9;0
71.9;192.0;140.2;1.4;17.4;0.5;67.0;8.4;0
72.5;203.0;65.5;3.7;21.1;3.2;66.6;10.5;0
74.7;163.0;58.8;2.2;16.0;2.3;70.9;2.6;0
76.1;197.0;107.5;0.3;9.0;3.0;72.5;13.6;0
79.4;186.0;78.3;2.7;3.1;3.5;77.7;8.3;0
79.7;160.0;102.3;2.0;0.3;0.9;79.2;5.5;0
85.1;175.0;121.6;0.1;0.1;0.8;83.3;3.4;0
89.2;194.0;56.3;2.9;21.8;1.4;85.0;3.4;0
85.6;194.0;69.7;2.1;14.3;5.9;82.6;5.4;0
96.2;202.0;64.4;5.2;4.0;4.0;98.4;10.9;0
96.7;192.0;97.7;1.5;5.3;0.5;96.4;5.5;0
101.4;167.0;96.0;1.6;8.6;2.1;98.2;3.3;0
82.9;183.0;71.2;1.3;4.8;4.6;81.6;7.6;0
68.3;184.0;93.3;1.8;18.0;0.5;63.4;5.9;0
89.5;185.0;133.3;3.0;2.9;0.4;90.0;3.2;0
80.4;180.0;118.1;2.8;4.0;0.3;78.7;5.4;0
90.3;204.0;73.6;1.6;6.9;5.0;87.5;8.6;0
90.6;184.0;54.3;3.0;11.2;4.2;90.3;2.7;0
81.1;203.0;63.2;3.4;3.3;4.3;80.9;9.7;0
78.7;191.0;63.6;2.4;16.4;0.1;75.7;9.2;0
86.0;181.0;111.4;1.3;4.4;0.6;84.2;10.8;0
84.4;193.0;83.3;2.2;5.7;0.3;84.3;6.1;0
77.5;187.0;135.6;1.2;13.6;3.1;73.7;6.7;0
74.9;202.0;91.8;1.6;10.8;0.4;72.1;7.4;0
81.4;182.0;60.4;0.8;15.4;1.2;78.9;2.7;0
64.9;200.0;111.7;3.3;19.3;3.2;63.6;6.4;0
82.6;165.0;99.6;3.5;12.7;0.1;81.0;4.9;0
77.5;175.0;81.2;5.1;12.0;5.7;76.9;6.5;0
69.9;188.0;90.3;2.0;15.8;0.6;67.7;6.7;0
77.0;189.0;86.2;1.5;21.5;5.9;71.5;5.2;0
95.3;162.0;92.7;1.8;0.3;0.6;95.3;3.2;0
86.0;187.0;73.9;3.0;8.6;2.1;84.5;5.5;0
64.1;202.0;51.3;2.9;17.2;1.9;57.0;8.6;-1
79.2;182.0;129.5;3.8;20.4;4.7;75.5;7.1;0
76.2;190.0;76.9;2.9;11.5;2.3;75.3;4.3;0
89.5;193.0;97.5;0.3;0.2;5.4;87.8;8.4;0
68.5;179.0;100.8;2.1;8.5;4.1;65.6;12.0;0
95.3;188.0;78.6;2.4;2.9;4.7;94.9;7.7;0
84.7;200.0;94.8;1.7;6.5;1.0;84.3;3.5;0
86.4;175.0;79.7;1.3;0.8;2.3;85.9;5.4;0
84.1;187.0;109.8;2.9;14.7;5.1;81.1;10.9;0
79.8;164.0;160.7;1.5;10.9;1.3;72.1;4.5;0
78.4;203.0;59.3;1.3;21.6;5.8;71.2;7.2;0
88.7;155.0;97.7;3.1;0.1;3.6;89.8;5.3;0
84.0;185.0;74.0;2.5;20.9;4.6;77.8;5.8;0
80.7;185.0;61.8;3.3;20.2;3.2;75.3;8.6;0
86.5;189.0;93.6;3.5;5.4;3.9;87.2;10.1;0
85.4;182.0;53.4;3.2;12.1;1.0;84.3;9.7;0
79.7;184.0;84.1;4.3;1.1;1.0;81.7;10.0;0
82.3;196.0;71.7;4.7;0.9;2.0;86.4;5.2;0
96.0;178.0;86.8;3.9;15.5;4.2;92.9;6.0;0
81.3;191.0;91.1;1.9;14.6;4.8;75.7;3.8;0
68.8;200.0;102.0;3.8;13.9;4.3;66.4;11.1;0
77.7;204.0;54.7;4.0;15.6;2.3;76.2;5.9;0
83.1;187.0;85.8;3.6;18.5;0.4;80.6;6.9;0
83.0;179.0;57.0;1.1;2.1;2.1;82.8;4.2;0
64.6;208.0;129.7;3.9;9.8;0.3;64.2;6.8;0
68.0;169.0;70.1;1.3;4.8;5.7;66.0;5.1;0
83.9;178.0;52.0;0.8;20.4;4.2;76.1;6.7;0
79.3;171.0;53.0;2.7;1.1;1.1;80.8;6.9;0
91.0;192.0;90.6;1.8;19.1;2.3;84.9;8.3;0
81.8;186.0;97.1;3.1;2.0;0.9;83.5;8.0;0
80.6;206.0;50.7;3.1;0.5;0.3;81.9;6.9;0
79.1;190.0;68.6;5.1;13.7;5.4;76.9;5.8;0
87.0;167.0;96.5;4.6;20.8;2.1;84.3;4.9;0
72.3;175.0;88.1;1.8;6.7;3.4;70.2;5.6;0
88.9;161.0;74.0;1.9;19.7;0.5;86.8;4.7;0
96.0;159.0;82.5;3.0;16.4;0.4;92.3;4.6;0
81.1;169.0;63.4;2.0;21.1;0.7;76.1;5.3;0
76.2;168.0;84.4;1.0;20.9;3.8;73.7;7.7;0
84.4;182.0;86.8;2.2;22.0;4.2;80.0;3.9;0
84.8;188.0;116.1;1.5;2.5;1.3;83.7;5.9;0
84.9;190.0;91.7;2.8;19.4;1.3;81.8;5.2;0
78.3;162.0;94.7;1.6;17.0;5.7;72.2;7.7;0
83.6;206.0;87.0;1.5;6.0;5.1;82.2;3.7;0
80.5;173.0;59.1;2.0;5.2;1.8;80.2;12.0;0
75.5;187.0;72.9;3.5;8.7;4.3;75.2;2.8;0
77.6;169.0;100.8;3.0;18.2;1.4;74.2;1.1;0
82.1;194.0;153.8;3.2;14.9;3.7;79.1;4.3;0
69.4;194.0;61.9;2.5;8.7;2.3;68.5;7.6;0
86.8;193.0;119.4;2.4;2.4;2.0;86.4;2.7;0
73.5;189.0;123.6;0.6;16.4;4.5;66.2;3.0;0
65.9;192.0;52.0;2.4;4.7;1.4;66.9;3.7;0
83.1;181.0;86.4;2.2;12.8;4.8;78.6;5.1;0
76.5;195.0;83.4;1.3;0.1;0.5;76.3;10.2;0
101.5;172.0;86.9;4.7;7.7;0.4;102.4;8.9;-1
78.6;189.0;81.1;2.0;14.0;4.3;74.4;3.3;0
88.1;183.0;98.9;0.2;12.4;3.1;84.5;4.4;0
98.1;171.0;55.9;3.1;0.1;3.8;98.4;7.2;0
86.7;188.0;68.6;2.3;0.8;2.5;87.9;8.3;0
80.1;164.0;55.2;2.9;16.0;3.5;78.6;3.4;0
83.7;183.0;104.5;1.7;10.0;4.7;80.5;3.9;0
85.9;199.0;96.9;2.0;20.3;5.1;80.4;7.7;0
90.3;182.0;97.0;2.6;14.1;0.1;90.0;8.0;0
89.0;175.0;92.0;2.3;2.3;4.8;88.5;9.4;0
85.9;167.0;120.0;2.3;20.6;2.9;78.7;7.8;0
86.4;170.0;58.4;2.2;19.3;2.7;81.9;6.0;0
86.1;170.0;81.7;3.3;3.6;0.4;87.0;9.6;0
84.6;192.0;53.4;3.1;21.9;0.6;78.1;7.8;0
78.5;173.0;95.8;5.4;8.1;0.6;79.4;4.7;0
80.4;176.0;74.0;2.0;16.5;2.2;76.3;6.0;0
91.4;203.0;155.7;1.6;20.8;0.3;85.1;5.5;0
89.1;175.0;59.9;1.5;18.6;5.6;82.9;2.3;0
85.0;201.0;96.4;2.1;0.2;0.4;86.5;4.1;0
78.6;170.0;95.1;4.1;1.3;1.3;82.5;0.9;0
83.7;172.0;99.7;1.0;16.3;0.3;79.4;5.9;0
81.9;188.0;141.4;3.6;0.1;0.4;84.5;4.9;0
93.9;188.0;54.7;2.6;3.2;0.8;94.2;5.3;0
77.7;172.0;56.8;1.8;15.8;1.1;72.7;4.5;0
80.7;174.0;100.6;3.8;11.6;0.6;78.7;2.2;0
83.8;166.0;71.3;1.7;21.2;0.3;80.5;3.2;0
74.8;166.0;104.6;1.5;20.3;1.6;70.3;9.1;0
93.1;162.0;56.6;1.6;7.7;5.9;91.4;7.8;0
90.4;177.0;121.0;3.7;2.1;0.5;90.3;6.4;0
83.1;179.0;102.8;2.2;15.4;4.8;76.1;8.2;0
83.0;191.0;91.6;1.5;2.5;3.9;81.6;10.1;0
78.3;181.0;64.4;2.3;21.0;5.6;75.1;6.0;0
77.6;187.0;53.0;0.2;2.3;0.8;76.7;5.3;0
80.4;198.0;59.2;1.7;7.0;4.7;78.4;5.0;0
71.1;175.0;112.8;1.9;0.1;4.5;70.1;3.2;0
68.1;171.0;118.7;1.1;10.4;3.7;62.4;6.0;0
73.7;207.0;76.7;1.8;14.1;0.3;70.5;8.0;0
80.9;168.0;135.5;4.3;9.7;3.6;76.4;11.1;0
101.1;181.0;108.3;4.7;15.6;1.2;99.4;9.1;0
88.7;203.0;51.1;2.2;22.0;0.5;83.1;2.3;0
75.6;204.0;117.5;2.3;7.8;0.7;74.7;5.0;0
79.9;193.0;118.9;3.3;16.7;0.6;75.5;2.8;0
75.7;182.0;131.9;3.0;21.5;3.6;70.6;9.8;0
90.9;169.0;105.1;2.9;8.7;0.3;88.5;9.6;0
73.7;184.0;135.4;1.7;0.9;0.6;72.4;10.0;0
101.3;165.0;105.2;2.7;14.4;1.5;99.7;5.5;0
92.1;210.0;123.1;2.7;16.4;0.5;87.9;5.9;0
73.3;191.0;56.0;1.7;12.2;2.1;69.1;6.3;0
82.0;180.0;70.8;1.2;14.3;5.5;75.8;6.7;0
82.3;167.0;129.6;1.2;16.5;4.4;79.0;4.2;0
78.6;193.0;139.2;2.9;20.4;0.9;73.2;6.4;0
98.0;189.0;104.1;1.3;0.2;1.7;97.6;8.3;0
82.7;193.0;155.8;1.9;19.7;2.0;77.4;2.9;0
74.1;184.0;72.9;0.5;1.3;0.9;73.4;7.0;0
79.1;188.0;76.8;2.9;8.7;5.1;76.9;8.1;0
89.3;184.0;78.9;1.8;5.8;6.0;86.7;2.7;0
98.6;184.0;82.3;3.0;0.2;0.8;101.2;5.9;1
70.7;207.0;99.5;1.4;17.0;0.3;65.7;6.1;0
93.2;157.0;92.6;3.3;16.3;0.8;90.8;7.7;0
79.7;172.0;54.8;2.3;2.4;2.1;80.2;8.6;0
91.5;187.0;98.4;2.9;4.5;0.3;92.1;7.7;0
87.6;183.0;121.1;0.9;4.4;0.8;87.0;4.2;0
91.4;191.0;134.9;1.6;14.0;1.7;87.2;4.6;0
97.6;189.0;89.9;2.2;16.0;0.2;94.4;3.7;0
81.2;186.0;83.1;2.5;13.4;1.7;77.2;5.5;0
73.4;191.0;101.0;2.6;21.3;0.8;70.1;7.2;0
85.9;189.0;108.2;1.6;18.3;1.3;78.9;10.0;0
86.9;179.0;106.8;1.5;0.9;3.6;85.7;5.7;0
85.7;178.0;54.7;3.6;1.5;0.5;87.9;3.6;0
98.6;194.0;70.8;0.1;5.8;4.1;96.7;5.8;0
96.8;178.0;132.8;1.4;9.3;3.9;93.9;3.4;0
75.2;192.0;87.6;2.2;18.7;2.4;69.7;3.5;0
100.7;177.0;119.5;3.3;7.9;1.3;99.8;9.3;0
100.3;182.0;105.1;3.1;0.7;0.5;102.3;5.3;-1
87.2;189.0;73.5;3.0;7.9;0.3;86.5;4.8;0
93.7;193.0;92.2;1.8;8.7;2.1;90.3;4.6;0
80.9;155.0;125.7;2.4;14.0;3.2;74.8;8.5;0
79.7;174.0;84.1;2.9;6.2;0.2;79.6;9.4;0
85.4;168.0;85.3;1.4;11.1;0.5;82.1;8.2;0
79.1;176.0;51.7;3.0;3.4;5.9;77.7;5.0;0
66.4;195.0;77.2;3.3;12.9;4.0;64.0;7.2;0
75.3;182.0;99.7;2.1;12.9;0.4;72.9;6.2;0
85.2;186.0;131.3;3.3;8.0;1.3;84.5;8.1;0
98.1;210.0;85.0;2.6;3.0;5.0;96.4;8.2;0
65.2;177.0;80.7;1.6;15.4;4.4;59.6;2.8;0
84.3;177.0;124.1;3.0;5.5;0.5;82.0;7.5;0
87.2;196.0;77.2;2.4;4.4;4.0;88.0;12.1;0
81.7;184.0;94.8;1.6;14.4;0.8;78.1;3.5;0
80.7;184.0;74.1;2.8;7.7;4.1;79.8;5.6;0
68.8;167.0;99.0;4.9;8.3;0.6;67.0;2.1;0
85.4;156.0;71.8;1.1;1.0;1.4;84.9;6.9;0
80.9;167.0;80.0;3.1;0.1;0.8;82.4;9.1;0
80.2;180.0;51.3;1.9;8.7;5.6;78.2;5.2;0
80.4;187.0;122.6;2.3;14.4;4.4;75.1;2.3;0
75.0;183.0;83.3;2.6;8.2;0.4;74.2;3.2;0
95.8;205.0;99.2;2.8;15.8;0.3;91.1;5.2;0
82.7;201.0;62.5;2.7;16.0;5.6;79.1;6.9;0
93.0;170.0;84.4;1.8;4.8;2.1;91.3;4.0;0
87.6;208.0;67.1;4.1;17.6;0.4;85.7;9.1;0
78.9;161.0;52.2;2.9;15.8;2.9;75.8;8.7;0
83.6;197.0;113.3;4.3;22.0;1.8;83.4;10.3;0
82.9;193.0;102.6;1.4;0.6;1.5;83.3;11.5;0
92.0;196.0;133.1;1.3;8.9;0.7;88.3;12.1;0
87.5;187.0;92.3;4.2;11.7;2.7;84.8;7.3;0
92.5;176.0;74.5;1.4;9.1;4.8;89.1;12.6;0
90.1;184.0;110.5;1.9;14.2;0.8;86.3;10.9;0
81.7;196.0;93.9;2.8;1.3;0.5;82.7;8.0;0
87.8;166.0;83.9;4.9;4.5;0.4;90.4;9.7;0
80.6;162.0;64.2;2.7;6.3;0.8;80.5;8.7;0
86.9;201.0;62.0;2.0;3.9;2.4;86.2;5.6;0
79.2;206.0;75.3;1.9;5.4;5.9;76.7;4.7;0
75.4;181.0;125.6;2.5;0.2;1.3;75.4;6.9;0
84.8;205.0;139.4;0.7;8.7;0.5;81.8;8.6;0
85.2;187.0;91.4;1.3;16.6;0.4;80.0;13.6;0
83.4;175.0;71.3;1.3;13.6;1.0;80.3;8.8;0
80.6;193.0;116.5;1.5;12.8;5.3;75.2;7.0;0
84.3;168.0;108.9;5.3;8.3;1.3;84.8;5.1;0
96.4;189.0;115.5;3.6;18.1;5.0;93.8;8.0;0
81.6;175.0;122.4;1.6;12.7;3.0;77.1;11.8;0
73.7;197.0;60.5;3.7;6.0;0.4;76.8;1.6;0
79.8;156.0;116.2;1.6;20.6;2.1;70.7;9.0;0
86.9;190.0;58.9;2.7;10.6;4.2;84.8;3.0;0
72.1;196.0;80.0;3.6;7.1;1.7;73.7;7.8;0
84.4;180.0;63.7;1.5;10.4;2.1;81.6;6.1;0
83.9;164.0;81.2;3.7;8.3;0.3;83.7;8.9;0
89.4;183.0;101.8;1.5;15.6;0.7;82.7;12.3;0
90.1;191.0;99.4;2.7;21.5;4.4;83.9;13.1;0
87.6;187.0;85.4;2.0;3.9;3.9;87.3;2.8;0
85.5;163.0;121.6;2.6;1.0;0.5;83.6;8.2;0
79.8;182.0;70.4;2.7;15.1;4.8;79.7;9.0;0
80.2;195.0;71.8;3.4;22.0;0.7;76.8;4.7;0
81.8;175.0;119.3;4.5;20.4;0.2;80.3;3.4;0
81.5;164.0;93.4;1.2;19.7;3.2;75.6;10.1;0
84.8;176.0;88.6;1.9;2.8;4.0;83.9;10.4;0
75.7;196.0;102.2;2.2;6.4;0.4;75.1;4.3;0
81.1;180.0;63.3;2.7;0.2;0.9;82.2;4.3;0
75.1;162.0;79.9;5.3;16.7;2.0;77.1;2.8;0
91.6;162.0;85.8;1.3;1.9;0.2;90.6;10.0;0
69.9;207.0;78.1;4.4;0.3;5.2;72.7;1.3;0
79.9;186.0;64.4;4.8;8.9;3.6;79.8;11.1;0
82.2;194.0;74.1;3.0;19.1;4.2;77.3;3.5;0
