,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
2424,101.8,175.0,73.5,3.0,14.8,1.3,4.0,100.4
2425,73.9,174.0,98.9,2.5,20.9,0.7,11.2,69.3
2426,78.7,184.0,87.5,2.5,13.1,2.3,11.8,76.2
2427,91.9,190.0,115.5,1.1,15.9,1.6,1.7,87.1
2428,81.8,182.0,81.5,2.4,0.4,5.1,3.8,83.2
2429,80.4,187.0,115.1,4.2,8.2,2.5,6.9,79.7
2430,82.9,193.0,107.8,1.7,16.1,0.5,6.4,81.6
2431,73.7,195.0,87.5,5.0,11.5,3.9,4.9,74.8
2432,96.0,171.0,84.8,2.0,19.8,0.6,13.3,91.9
2433,84.2,179.0,110.9,4.2,19.6,0.5,7.1,84.2
2434,81.1,179.0,124.9,1.9,17.2,1.6,4.2,76.3
2435,81.7,193.0,127.0,0.8,9.6,0.5,7.0,79.1
2436,75.7,175.0,89.5,0.7,19.1,5.4,0.8,69.3
2437,85.2,172.0,85.7,0.8,9.3,1.7,3.4,81.9
2438,79.9,211.0,63.6,0.6,14.1,0.6,11.6,77.3
2439,83.7,189.0,109.9,2.9,3.2,3.3,9.3,83.0
2440,82.2,180.0,61.0,1.7,10.0,3.1,5.7,78.8
2441,99.5,175.0,76.9,4.1,4.9,4.4,3.8,100.1
2442,80.9,168.0,114.2,2.0,20.7,4.3,9.6,73.1
2443,80.8,191.0,114.3,1.9,0.1,0.4,8.1,81.6
2444,81.0,183.0,101.7,1.5,0.4,0.6,4.9,81.4
2445,80.2,203.0,113.5,3.7,5.1,1.2,4.0,80.4
2446,76.3,195.0,147.0,3.3,3.2,0.7,6.8,76.1
2447,86.5,180.0,133.1,0.4,15.9,5.6,7.4,78.5
2448,82.8,187.0,57.5,3.6,5.8,0.5,8.7,84.4
2449,92.3,160.0,50.1,1.0,20.7,3.5,4.8,87.5
2450,72.1,205.0,100.7,1.6,7.0,0.6,4.6,70.8
2451,87.3,207.0,103.7,2.7,21.4,0.5,4.5,84.5
2452,88.1,170.0,83.0,2.1,16.7,5.8,10.2,84.7
2453,82.5,166.0,64.2,1.5,21.5,0.2,4.5,78.8
2454,80.9,170.0,90.5,0.7,14.0,5.3,11.3,74.0
2455,69.9,175.0,79.9,1.5,0.3,5.9,6.1,69.4
2456,80.2,193.0,71.2,5.1,18.2,4.2,6.7,78.7
2457,79.6,180.0,59.1,3.1,0.4,0.5,5.8,80.8
2458,77.2,197.0,129.7,5.0,3.8,5.0,2.4,78.7
2459,68.6,178.0,81.5,2.7,19.6,4.3,6.1,62.8
2460,79.6,192.0,96.0,4.7,2.3,0.1,10.5,81.3
2461,88.5,189.0,63.4,3.0,13.1,3.4,12.3,85.8
2462,87.5,168.0,103.2,2.1,14.5,1.4,7.9,85.5
2463,86.3,173.0,121.6,0.8,0.5,0.4,7.5,84.8
2464,80.7,164.0,80.1,3.4,13.1,1.7,2.1,80.5
2465,71.5,180.0,135.8,3.6,1.5,1.0,5.5,71.7
2466,86.5,184.0,80.0,1.2,0.0,0.7,6.1,86.8
2467,77.8,196.0,124.7,2.1,19.2,0.8,3.0,71.3
2468,87.6,198.0,77.3,5.1,2.4,0.4,9.8,90.5
2469,74.3,172.0,124.8,2.0,21.4,1.2,8.0,68.4
2470,90.3,191.0,83.7,3.0,10.8,0.7,3.8,88.2
2471,79.7,186.0,113.7,0.9,9.9,0.2,7.4,77.7
2472,74.1,198.0,50.3,2.2,21.6,4.1,8.7,68.1
2473,91.0,191.0,82.2,3.4,0.1,1.1,1.9,93.5
2474,79.6,164.0,56.3,1.7,16.9,0.4,2.6,75.5
2475,65.2,197.0,58.6,3.3,13.6,3.2,6.7,60.9
2476,79.1,191.0,97.1,1.5,7.2,5.5,3.4,76.6
2477,89.5,195.0,139.6,4.6,19.9,0.3,9.7,87.1
2478,95.1,164.0,74.9,1.6,0.4,0.9,9.2,94.7
2479,84.0,195.0,103.5,2.8,4.2,5.2,4.3,82.4
2480,80.3,174.0,127.1,2.7,9.6,1.6,7.9,77.4
2481,78.0,164.0,76.3,2.3,14.1,5.1,3.0,72.9
2482,81.1,172.0,120.1,1.6,1.0,3.0,12.0,79.7
2483,85.5,207.0,62.8,3.1,7.2,6.0,3.6,83.6
2484,79.2,205.0,138.5,1.2,3.4,1.9,6.7,77.7
2485,76.9,174.0,113.3,4.9,1.3,1.8,8.4,79.0
2486,83.9,185.0,82.1,0.9,14.2,5.4,5.3,81.4
2487,90.0,178.0,83.0,5.1,20.8,0.5,2.8,89.4
2488,84.8,201.0,88.6,4.1,11.4,2.4,5.5,84.3
2489,71.5,169.0,120.1,1.6,16.0,4.9,5.9,65.7
2490,85.7,191.0,129.1,1.6,15.3,0.5,6.3,80.9
2491,86.5,191.0,72.5,5.2,4.0,4.9,5.5,88.7
2492,75.6,169.0,130.2,1.6,10.4,0.4,7.4,71.6
2493,84.2,188.0,51.4,3.0,19.2,4.4,12.5,82.2
2494,81.2,176.0,109.5,2.4,0.4,5.5,0.8,79.9
2495,93.2,170.0,53.4,2.1,0.4,0.1,4.3,94.9
2496,74.4,177.0,73.3,4.2,12.7,0.7,5.3,73.9
2497,79.8,169.0,57.2,2.4,3.2,1.9,2.3,81.0
2498,78.1,200.0,68.5,1.6,14.8,2.8,5.3,74.7
2499,88.0,181.0,93.3,3.4,9.1,0.0,3.5,87.5
2500,95.6,162.0,80.9,1.5,1.5,5.5,1.9,95.2
2501,86.2,173.0,79.2,2.3,11.1,0.6,4.0,84.9
2502,81.7,177.0,97.1,2.0,18.0,0.7,3.4,75.8
2503,84.9,179.0,118.2,2.8,6.2,0.3,8.4,84.2
2504,73.4,169.0,145.3,0.9,17.5,1.8,3.1,63.3
2505,83.2,190.0,122.2,0.7,9.7,0.5,4.1,81.6
2506,67.7,178.0,87.1,1.1,17.6,0.2,3.7,64.7
2507,78.9,178.0,55.2,1.4,4.4,0.1,4.5,78.3
2508,93.9,200.0,75.0,2.1,4.2,0.8,6.2,94.4
2509,82.6,197.0,86.2,2.9,9.6,3.5,1.9,83.4
2510,82.7,177.0,127.7,1.2,4.5,5.1,10.6,79.5
2511,83.6,185.0,55.4,2.3,11.6,2.0,3.2,83.0
2512,73.6,184.0,58.9,5.3,8.8,0.3,11.4,74.4
2513,101.9,186.0,50.8,1.4,6.0,1.6,5.0,100.2
2514,94.2,181.0,152.5,4.3,16.6,0.3,4.7,91.8
2515,87.4,192.0,141.4,1.5,10.6,0.8,4.1,83.9
2516,99.5,170.0,122.9,3.9,11.1,4.6,3.7,98.5
2517,98.4,167.0,88.5,1.4,11.0,0.4,5.3,95.4
2518,79.2,175.0,64.0,2.0,0.4,2.1,2.4,80.5
2519,70.6,171.0,58.3,3.5,5.9,4.6,3.7,71.3
2520,78.6,193.0,128.7,2.3,3.3,0.1,3.8,78.4
2521,77.2,177.0,88.4,1.9,6.1,0.4,8.0,76.7
2522,93.7,193.0,89.8,1.7,12.6,4.1,8.9,90.4
2523,76.5,169.0,51.7,1.2,12.1,1.3,0.8,72.8
2524,67.4,181.0,61.7,2.1,0.5,4.1,8.0,68.2
2525,90.8,193.0,114.8,4.2,7.7,3.7,10.4,91.0
2526,80.5,188.0,82.1,2.0,1.1,0.4,5.4,81.3
2527,90.7,198.0,106.1,4.6,5.7,0.2,9.9,93.0
2528,84.5,178.0,57.3,2.2,5.2,3.8,7.2,83.3
2529,81.8,158.0,143.6,3.8,15.2,0.8,10.5,74.7
2530,91.3,198.0,69.2,2.4,20.3,0.8,8.0,90.2
2531,84.3,163.0,61.8,2.6,5.9,2.0,0.9,85.3
2532,79.0,186.0,92.1,2.0,15.8,0.3,11.4,75.1
2533,78.3,162.0,125.1,3.5,0.2,0.7,7.1,78.3
2534,77.2,188.0,64.9,3.5,1.8,0.2,12.2,77.3
2535,81.5,169.0,136.3,5.0,7.5,1.7,3.5,81.3
2536,66.5,188.0,114.7,3.7,8.8,2.5,10.1,65.5
2537,87.8,177.0,83.0,4.8,10.6,0.7,6.2,88.7
2538,85.7,203.0,73.4,2.7,19.8,2.0,7.4,79.5
2539,76.1,188.0,93.5,2.6,19.4,1.6,13.5,71.1
2540,82.7,163.0,137.6,1.5,18.9,0.2,5.4,72.0
2541,80.6,185.0,89.0,1.4,6.0,0.7,1.7,79.8
2542,72.6,186.0,53.1,4.6,0.3,1.4,13.8,74.1
2543,77.3,167.0,78.0,0.7,5.4,4.3,11.9,75.0
2544,90.6,197.0,122.9,2.9,0.6,0.9,6.2,91.3
2545,81.1,166.0,60.8,3.7,4.3,5.3,3.9,81.8
2546,80.4,183.0,67.0,0.9,7.0,0.3,10.4,78.9
2547,83.5,176.0,83.3,4.7,12.1,3.9,3.5,82.2
2548,78.5,194.0,63.5,0.9,0.2,0.7,3.9,79.0
2549,87.4,188.0,139.7,1.5,8.8,1.1,5.6,84.4
2550,87.8,184.0,55.7,2.7,11.6,1.9,13.4,84.9
2551,77.6,183.0,60.8,0.9,16.7,0.7,4.9,76.6
2552,101.1,161.0,107.1,0.3,20.9,3.4,10.4,95.2
2553,78.7,209.0,70.0,2.7,8.9,0.5,11.9,77.2
2554,63.9,159.0,58.0,2.9,15.7,0.5,13.3,62.2
2555,98.8,198.0,69.3,2.4,11.0,0.5,9.8,96.5
2556,77.0,184.0,53.9,1.1,8.5,1.6,2.0,73.8
2557,78.0,181.0,110.6,4.9,19.4,0.2,6.0,77.5
2558,84.2,189.0,69.5,1.5,5.1,1.3,6.1,83.3
2559,86.6,199.0,86.9,0.7,21.3,5.2,8.6,79.5
2560,74.8,187.0,60.1,2.2,6.9,4.2,4.2,73.3
2561,81.1,197.0,109.0,4.2,14.6,0.5,6.0,79.5
2562,85.4,158.0,51.5,2.1,6.2,2.0,10.3,84.2
2563,99.1,196.0,89.0,1.9,17.6,0.4,3.8,93.2
2564,80.5,192.0,128.5,2.0,13.3,5.2,2.0,76.9
2565,85.2,185.0,96.2,1.5,19.9,6.0,7.1,78.7
2566,82.3,203.0,106.0,1.1,0.3,2.2,8.9,81.5
2567,72.6,189.0,81.2,2.3,7.3,2.9,9.7,72.6
2568,74.1,169.0,69.6,2.8,4.7,0.1,8.2,75.4
2569,80.0,193.0,72.8,1.6,0.8,4.4,4.3,79.7
2570,80.6,180.0,54.6,3.3,14.9,3.3,6.9,78.5
2571,82.3,195.0,104.7,1.6,16.3,4.3,6.7,76.8
2572,81.5,184.0,78.9,1.4,0.0,1.0,10.9,81.3
2573,91.9,202.0,101.2,1.1,6.9,2.7,4.5,88.5
2574,64.5,169.0,78.4,3.4,0.9,1.3,2.7,66.8
2575,79.0,176.0,54.2,1.6,5.6,2.5,3.8,78.2
2577,86.2,162.0,57.3,2.1,13.7,0.5,10.6,83.2
2578,81.9,189.0,125.8,1.3,2.1,0.4,7.6,81.3
2579,101.2,201.0,122.8,3.9,14.7,0.4,3.5,98.6
2580,90.2,177.0,146.7,1.7,5.7,3.5,6.7,85.4
2581,72.4,185.0,103.1,0.4,12.7,5.9,11.1,68.2
2582,82.5,197.0,56.9,2.5,0.7,4.4,6.8,83.5
2583,83.0,187.0,104.3,1.5,17.6,1.7,10.2,78.5
2584,83.0,166.0,67.7,1.4,17.4,1.6,4.3,80.5
2585,84.4,205.0,156.3,4.0,16.7,2.2,8.1,82.4
2586,81.4,188.0,67.5,3.9,2.9,4.7,5.9,83.1
2587,84.0,171.0,97.8,3.9,7.1,2.0,11.8,83.0
2588,77.1,180.0,70.3,1.5,0.3,4.4,7.8,76.5
2589,100.3,178.0,60.1,2.5,2.8,3.7,4.7,99.5
2590,81.4,194.0,111.0,0.9,12.1,1.2,7.6,79.0
2591,79.8,164.0,91.7,0.9,6.5,6.0,2.9,76.3
2592,92.0,202.0,54.7,1.7,21.1,5.2,3.7,83.6
2593,85.0,188.0,111.1,1.0,2.8,0.7,5.1,84.1
2594,87.5,178.0,61.4,3.2,14.8,2.6,5.6,86.6
2595,65.9,199.0,99.9,1.1,21.5,0.9,5.6,57.0
2596,79.3,170.0,62.1,4.8,17.7,4.6,5.8,74.7
2597,81.8,205.0,103.0,2.3,0.3,5.0,4.4,82.2
2598,78.1,193.0,59.4,0.6,6.7,1.8,6.7,76.1
2599,88.1,196.0,63.6,4.3,19.4,4.2,5.0,85.5
2600,87.8,210.0,108.8,5.2,19.8,1.6,6.4,84.3
2601,79.7,194.0,123.6,1.3,13.7,4.2,4.0,74.8
2602,78.6,160.0,111.4,4.5,17.9,5.0,6.9,75.0
2603,73.0,176.0,85.8,3.3,12.0,2.1,8.7,71.4
2604,89.4,171.0,59.0,3.7,7.7,5.4,2.1,89.0
2605,91.9,179.0,115.9,1.9,8.6,2.3,1.0,89.6
2606,79.3,197.0,87.3,2.0,14.3,4.7,4.2,76.2
2607,67.0,201.0,160.3,1.1,1.0,3.5,5.5,65.0
2608,68.3,171.0,86.0,4.8,8.7,1.6,3.1,70.1
2609,73.5,169.0,93.5,1.8,20.0,0.4,6.0,70.3
2610,88.3,166.0,127.0,0.7,18.1,3.9,4.6,79.0
2611,86.6,187.0,92.7,1.7,1.4,0.7,6.8,87.0
2612,80.9,181.0,96.4,1.8,10.8,1.9,4.5,78.2
2613,77.1,194.0,68.3,2.5,13.3,4.3,12.0,72.3
2614,80.1,177.0,83.2,1.3,11.4,5.5,6.0,75.4
2615,84.4,193.0,87.6,2.7,0.4,4.3,7.8,85.4
2616,89.0,193.0,107.5,2.6,4.6,0.2,4.7,88.5
2617,91.2,183.0,73.0,1.1,11.4,5.1,1.6,89.8
2618,78.3,202.0,128.0,2.2,13.3,0.8,8.5,74.0
2619,89.6,190.0,111.4,2.3,15.0,4.5,4.7,85.0
2620,72.8,183.0,124.6,2.4,1.1,1.1,10.1,71.8
2621,72.9,196.0,119.9,1.4,5.7,4.7,7.8,71.2
2622,88.3,158.0,120.9,1.0,7.3,2.8,11.0,83.4
2623,79.3,176.0,78.0,1.0,20.6,4.9,7.0,71.7
2624,68.6,165.0,103.4,1.9,10.1,1.7,3.9,66.2
2625,94.5,199.0,104.3,4.5,14.9,1.1,4.7,91.8
2626,80.4,179.0,130.8,3.5,4.0,4.7,9.3,77.2
2627,81.5,179.0,80.0,1.5,0.8,1.3,5.3,81.3
2628,75.9,193.0,78.6,3.3,14.2,5.2,2.7,73.4
2629,83.6,176.0,80.8,1.8,18.4,1.0,3.9,80.1
2630,83.1,177.0,88.1,2.6,20.5,4.0,6.1,78.3
2631,84.9,193.0,79.7,2.2,0.7,1.8,7.5,86.0
2632,77.1,179.0,119.1,1.0,5.8,0.5,6.4,75.0
2633,95.2,169.0,68.1,1.9,17.3,1.3,12.2,91.7
2634,78.3,172.0,125.1,4.3,5.7,0.5,6.1,77.3
2635,86.1,170.0,60.9,1.6,2.6,6.0,7.6,84.2
2636,83.7,181.0,61.2,2.3,16.3,1.8,5.5,77.5
2637,84.8,197.0,86.5,3.8,1.1,1.0,7.1,87.0
2638,82.0,194.0,129.1,1.7,2.1,3.9,10.7,80.7
2639,98.0,195.0,93.5,4.4,0.3,0.2,8.7,100.0
2640,87.2,199.0,82.2,1.9,17.7,0.9,5.9,84.4
2641,76.9,190.0,134.2,2.5,9.3,4.3,6.5,75.8
2642,76.4,166.0,90.8,4.6,9.1,0.6,7.9,77.2
2643,81.6,179.0,77.4,0.7,21.7,0.5,11.8,74.9
2644,71.6,179.0,77.0,1.5,18.2,2.0,4.0,67.3
2645,80.6,162.0,135.2,3.2,9.8,1.7,6.7,77.5
2646,73.4,191.0,159.5,1.4,15.6,4.6,3.2,68.9
2647,89.7,181.0,132.8,2.5,14.2,2.2,6.1,85.5
2648,73.6,164.0,90.9,1.3,14.1,0.6,8.4,71.0
2649,85.4,198.0,145.6,0.5,20.5,0.7,4.9,78.3
2650,71.9,192.0,140.2,1.4,17.4,0.5,8.4,67.0
2651,72.5,203.0,65.5,3.7,21.1,3.2,10.5,66.6
2652,74.7,163.0,58.8,2.2,16.0,2.3,2.6,70.9
2653,76.1,197.0,107.5,0.3,9.0,3.0,13.6,72.5
2654,79.4,186.0,78.3,2.7,3.1,3.5,8.3,77.7
2655,79.7,160.0,102.3,2.0,0.3,0.9,5.5,79.2
2656,85.1,175.0,121.6,0.1,0.1,0.8,3.4,83.3
2657,89.2,194.0,56.3,2.9,21.8,1.4,3.4,85.0
2658,85.6,194.0,69.7,2.1,14.3,5.9,5.4,82.6
2659,96.2,202.0,64.4,5.2,4.0,4.0,10.9,98.4
2660,96.7,192.0,97.7,1.5,5.3,0.5,5.5,96.4
2661,101.4,167.0,96.0,1.6,8.6,2.1,3.3,98.2
2662,82.9,183.0,71.2,1.3,4.8,4.6,7.6,81.6
2663,68.3,184.0,93.3,1.8,18.0,0.5,5.9,63.4
2664,89.5,185.0,133.3,3.0,2.9,0.4,3.2,90.0
2665,80.4,180.0,118.1,2.8,4.0,0.3,5.4,78.7
2666,90.3,204.0,73.6,1.6,6.9,5.0,8.6,87.5
2667,90.6,184.0,54.3,3.0,11.2,4.2,2.7,90.3
2668,81.1,203.0,63.2,3.4,3.3,4.3,9.7,80.9
2669,78.7,191.0,63.6,2.4,16.4,0.1,9.2,75.7
2670,86.0,181.0,111.4,1.3,4.4,0.6,10.8,84.2
2671,84.4,193.0,83.3,2.2,5.7,0.3,6.1,84.3
2672,77.5,187.0,135.6,1.2,13.6,3.1,6.7,73.7
2673,74.9,202.0,91.8,1.6,10.8,0.4,7.4,72.1
2674,81.4,182.0,60.4,0.8,15.4,1.2,2.7,78.9
2675,64.9,200.0,111.7,3.3,19.3,3.2,6.4,63.6
2676,82.6,165.0,99.6,3.5,12.7,0.1,4.9,81.0
2677,77.5,175.0,81.2,5.1,12.0,5.7,6.5,76.9
2678,69.9,188.0,90.3,2.0,15.8,0.6,6.7,67.7
2679,77.0,189.0,86.2,1.5,21.5,5.9,5.2,71.5
2680,95.3,162.0,92.7,1.8,0.3,0.6,3.2,95.3
2681,86.0,187.0,73.9,3.0,8.6,2.1,5.5,84.5
2682,64.1,202.0,51.3,2.9,17.2,1.9,8.6,57.0
2683,79.2,182.0,129.5,3.8,20.4,4.7,7.1,75.5
2684,76.2,190.0,76.9,2.9,11.5,2.3,4.3,75.3
2685,89.5,193.0,97.5,0.3,0.2,5.4,8.4,87.8
2686,68.5,179.0,100.8,2.1,8.5,4.1,12.0,65.6
2687,95.3,188.0,78.6,2.4,2.9,4.7,7.7,94.9
2688,84.7,200.0,94.8,1.7,6.5,1.0,3.5,84.3
2689,86.4,175.0,79.7,1.3,0.8,2.3,5.4,85.9
2690,84.1,187.0,109.8,2.9,14.7,5.1,10.9,81.1
2691,79.8,164.0,160.7,1.5,10.9,1.3,4.5,72.1
2692,78.4,203.0,59.3,1.3,21.6,5.8,7.2,71.2
2693,88.7,155.0,97.7,3.1,0.1,3.6,5.3,89.8
2694,84.0,185.0,74.0,2.5,20.9,4.6,5.8,77.8
2695,80.7,185.0,61.8,3.3,20.2,3.2,8.6,75.3
2696,86.5,189.0,93.6,3.5,5.4,3.9,10.1,87.2
2697,85.4,182.0,53.4,3.2,12.1,1.0,9.7,84.3
2698,79.7,184.0,84.1,4.3,1.1,1.0,10.0,81.7
2699,82.3,196.0,71.7,4.7,0.9,2.0,5.2,86.4
2700,96.0,178.0,86.8,3.9,15.5,4.2,6.0,92.9
2701,81.3,191.0,91.1,1.9,14.6,4.8,3.8,75.7
2702,68.8,200.0,102.0,3.8,13.9,4.3,11.1,66.4
2703,77.7,204.0,54.7,4.0,15.6,2.3,5.9,76.2
2704,83.1,187.0,85.8,3.6,18.5,0.4,6.9,80.6
2705,83.0,179.0,57.0,1.1,2.1,2.1,4.2,82.8
2706,64.6,208.0,129.7,3.9,9.8,0.3,6.8,64.2
2707,68.0,169.0,70.1,1.3,4.8,5.7,5.1,66.0
2708,83.9,178.0,52.0,0.8,20.4,4.2,6.7,76.1
2709,79.3,171.0,53.0,2.7,1.1,1.1,6.9,80.8
2710,91.0,192.0,90.6,1.8,19.1,2.3,8.3,84.9
2711,81.8,186.0,97.1,3.1,2.0,0.9,8.0,83.5
2712,80.6,206.0,50.7,3.1,0.5,0.3,6.9,81.9
2713,79.1,190.0,68.6,5.1,13.7,5.4,5.8,76.9
2714,87.0,167.0,96.5,4.6,20.8,2.1,4.9,84.3
2715,72.3,175.0,88.1,1.8,6.7,3.4,5.6,70.2
2716,88.9,161.0,74.0,1.9,19.7,0.5,4.7,86.8
2717,96.0,159.0,82.5,3.0,16.4,0.4,4.6,92.3
2718,81.1,169.0,63.4,2.0,21.1,0.7,5.3,76.1
2719,76.2,168.0,84.4,1.0,20.9,3.8,7.7,73.7
2720,84.4,182.0,86.8,2.2,22.0,4.2,3.9,80.0
2722,84.8,188.0,116.1,1.5,2.5,1.3,5.9,83.7
2723,84.9,190.0,91.7,2.8,19.4,1.3,5.2,81.8
2724,78.3,162.0,94.7,1.6,17.0,5.7,7.7,72.2
2725,83.6,206.0,87.0,1.5,6.0,5.1,3.7,82.2
2726,80.5,173.0,59.1,2.0,5.2,1.8,12.0,80.2
2727,75.5,187.0,72.9,3.5,8.7,4.3,2.8,75.2
2728,77.6,169.0,100.8,3.0,18.2,1.4,1.1,74.2
2729,82.1,194.0,153.8,3.2,14.9,3.7,4.3,79.1
2730,69.4,194.0,61.9,2.5,8.7,2.3,7.6,68.5
2731,86.8,193.0,119.4,2.4,2.4,2.0,2.7,86.4
2732,73.5,189.0,123.6,0.6,16.4,4.5,3.0,66.2
2733,65.9,192.0,52.0,2.4,4.7,1.4,3.7,66.9
2734,83.1,181.0,86.4,2.2,12.8,4.8,5.1,78.6
2735,76.5,195.0,83.4,1.3,0.1,0.5,10.2,76.3
2736,101.5,172.0,86.9,4.7,7.7,0.4,8.9,102.4
2737,78.6,189.0,81.1,2.0,14.0,4.3,3.3,74.4
2738,88.1,183.0,98.9,0.2,12.4,3.1,4.4,84.5
2739,98.1,171.0,55.9,3.1,0.1,3.8,7.2,98.4
2740,86.7,188.0,68.6,2.3,0.8,2.5,8.3,87.9
2741,80.1,164.0,55.2,2.9,16.0,3.5,3.4,78.6
2742,83.7,183.0,104.5,1.7,10.0,4.7,3.9,80.5
2743,85.9,199.0,96.9,2.0,20.3,5.1,7.7,80.4
2744,90.3,182.0,97.0,2.6,14.1,0.1,8.0,90.0
2745,89.0,175.0,92.0,2.3,2.3,4.8,9.4,88.5
2746,85.9,167.0,120.0,2.3,20.6,2.9,7.8,78.7
2747,86.4,170.0,58.4,2.2,19.3,2.7,6.0,81.9
2748,86.1,170.0,81.7,3.3,3.6,0.4,9.6,87.0
2749,84.6,192.0,53.4,3.1,21.9,0.6,7.8,78.1
2750,78.5,173.0,95.8,5.4,8.1,0.6,4.7,79.4
2751,80.4,176.0,74.0,2.0,16.5,2.2,6.0,76.3
2752,91.4,203.0,155.7,1.6,20.8,0.3,5.5,85.1
2753,89.1,175.0,59.9,1.5,18.6,5.6,2.3,82.9
2754,85.0,201.0,96.4,2.1,0.2,0.4,4.1,86.5
2755,78.6,170.0,95.1,4.1,1.3,1.3,0.9,82.5
2756,83.7,172.0,99.7,1.0,16.3,0.3,5.9,79.4
2757,81.9,188.0,141.4,3.6,0.1,0.4,4.9,84.5
2758,93.9,188.0,54.7,2.6,3.2,0.8,5.3,94.2
2759,77.7,172.0,56.8,1.8,15.8,1.1,4.5,72.7
2760,80.7,174.0,100.6,3.8,11.6,0.6,2.2,78.7
2761,83.8,166.0,71.3,1.7,21.2,0.3,3.2,80.5
2762,74.8,166.0,104.6,1.5,20.3,1.6,9.1,70.3
2763,93.1,162.0,56.6,1.6,7.7,5.9,7.8,91.4
2764,90.4,177.0,121.0,3.7,2.1,0.5,6.4,90.3
2765,83.1,179.0,102.8,2.2,15.4,4.8,8.2,76.1
2766,83.0,191.0,91.6,1.5,2.5,3.9,10.1,81.6
2767,78.3,181.0,64.4,2.3,21.0,5.6,6.0,75.1
2768,77.6,187.0,53.0,0.2,2.3,0.8,5.3,76.7
2769,80.4,198.0,59.2,1.7,7.0,4.7,5.0,78.4
2770,71.1,175.0,112.8,1.9,0.1,4.5,3.2,70.1
2771,68.1,171.0,118.7,1.1,10.4,3.7,6.0,62.4
2772,73.7,207.0,76.7,1.8,14.1,0.3,8.0,70.5
2773,80.9,168.0,135.5,4.3,9.7,3.6,11.1,76.4
2774,101.1,181.0,108.3,4.7,15.6,1.2,9.1,99.4
2775,88.7,203.0,51.1,2.2,22.0,0.5,2.3,83.1
2776,75.6,204.0,117.5,2.3,7.8,0.7,5.0,74.7
2777,79.9,193.0,118.9,3.3,16.7,0.6,2.8,75.5
2778,75.7,182.0,131.9,3.0,21.5,3.6,9.8,70.6
2779,90.9,169.0,105.1,2.9,8.7,0.3,9.6,88.5
2780,73.7,184.0,135.4,1.7,0.9,0.6,10.0,72.4
2781,101.3,165.0,105.2,2.7,14.4,1.5,5.5,99.7
2782,92.1,210.0,123.1,2.7,16.4,0.5,5.9,87.9
2783,73.3,191.0,56.0,1.7,12.2,2.1,6.3,69.1
2784,82.0,180.0,70.8,1.2,14.3,5.5,6.7,75.8
2785,82.3,167.0,129.6,1.2,16.5,4.4,4.2,79.0
2786,78.6,193.0,139.2,2.9,20.4,0.9,6.4,73.2
2787,98.0,189.0,104.1,1.3,0.2,1.7,8.3,97.6
2788,82.7,193.0,155.8,1.9,19.7,2.0,2.9,77.4
2789,74.1,184.0,72.9,0.5,1.3,0.9,7.0,73.4
2790,79.1,188.0,76.8,2.9,8.7,5.1,8.1,76.9
2791,89.3,184.0,78.9,1.8,5.8,6.0,2.7,86.7
2792,98.6,184.0,82.3,3.0,0.2,0.8,5.9,101.2
2794,70.7,207.0,99.5,1.4,17.0,0.3,6.1,65.7
2795,93.2,157.0,92.6,3.3,16.3,0.8,7.7,90.8
2796,79.7,172.0,54.8,2.3,2.4,2.1,8.6,80.2
2797,91.5,187.0,98.4,2.9,4.5,0.3,7.7,92.1
2798,87.6,183.0,121.1,0.9,4.4,0.8,4.2,87.0
2799,91.4,191.0,134.9,1.6,14.0,1.7,4.6,87.2
2800,97.6,189.0,89.9,2.2,16.0,0.2,3.7,94.4
2801,81.2,186.0,83.1,2.5,13.4,1.7,5.5,77.2
2802,73.4,191.0,101.0,2.6,21.3,0.8,7.2,70.1
2803,85.9,189.0,108.2,1.6,18.3,1.3,10.0,78.9
2804,86.9,179.0,106.8,1.5,0.9,3.6,5.7,85.7
2805,85.7,178.0,54.7,3.6,1.5,0.5,3.6,87.9
2806,98.6,194.0,70.8,0.1,5.8,4.1,5.8,96.7
2807,96.8,178.0,132.8,1.4,9.3,3.9,3.4,93.9
2808,75.2,192.0,87.6,2.2,18.7,2.4,3.5,69.7
2809,100.7,177.0,119.5,3.3,7.9,1.3,9.3,99.8
2810,100.3,182.0,105.1,3.1,0.7,0.5,5.3,102.3
2811,87.2,189.0,73.5,3.0,7.9,0.3,4.8,86.5
2812,93.7,193.0,92.2,1.8,8.7,2.1,4.6,90.3
2813,80.9,155.0,125.7,2.4,14.0,3.2,8.5,74.8
2814,79.7,174.0,84.1,2.9,6.2,0.2,9.4,79.6
2815,85.4,168.0,85.3,1.4,11.1,0.5,8.2,82.1
2816,79.1,176.0,51.7,3.0,3.4,5.9,5.0,77.7
2817,66.4,195.0,77.2,3.3,12.9,4.0,7.2,64.0
2818,75.3,182.0,99.7,2.1,12.9,0.4,6.2,72.9
2819,85.2,186.0,131.3,3.3,8.0,1.3,8.1,84.5
2820,98.1,210.0,85.0,2.6,3.0,5.0,8.2,96.4
2821,65.2,177.0,80.7,1.6,15.4,4.4,2.8,59.6
2822,84.3,177.0,124.1,3.0,5.5,0.5,7.5,82.0
2823,87.2,196.0,77.2,2.4,4.4,4.0,12.1,88.0
2824,81.7,184.0,94.8,1.6,14.4,0.8,3.5,78.1
2825,80.7,184.0,74.1,2.8,7.7,4.1,5.6,79.8
